text,label,custom_id,translation
"Don't you just love Monday mornings, they are even better when its freezing cold and you have an uncooperative child too!",1,translation-618,"Ali ni preprosto čudovito ponedeljkovo jutro, še boljše je, ko je ledeno mrzlo in imaš še neubogljivega otroka!"
@KhoaVuUmn Reviewer 2: this is a very weak paper that fails proof of concept. Stating a cat bed is also a wizard's hat is totally wrong and your data cannot support this,1,translation-243,"Recenzent 2: to je zelo slabo delo, ki ne uspe dokazati koncepta. Trditev, da je mačja postelja tudi čarovniški klobuk, je popolnoma napačna in vaši podatki tega ne morejo podpreti."
Between Mikey cooking and Didi cooking for me I relaxing 😎  cooking?? I don’t know her,1,translation-666,"Medtem ko kuha Mikey ali Didi zame, se sproščam 😎  kuhanje?? Ne poznam je"
Monkeys are 👎🏽,0,translation-1140,Opice so 👎🏽
this is my 3rd time taking a biology course and it’s so EASY wow i love biology so much i’m so glad i’m so good at this subject.,1,translation-725,"To je že tretjič, da obiskujem tečaj biologije in je tako LAHK. Wau, obožujem biologijo, tako sem vesel, da sem tako dober v tem predmetu."
thank you @Ranboosaysstuff i just shit my pants 👍very cool #ranbooemail,1,translation-880,"hvala @Ranboosaysstuff, pravkar sem se pokakal v hlače 👍zelo kul #ranbooemail"
"You know the drill bro. Until he leaves, na my Coacheeeee
All ❤️ bro",0,translation-1836,"Poznaš postopek, brat. Dokler ne odide, je moj trener.
Vso ❤️ brat"
"My department is hiring in metaphysics and epistemology (broadly construed). 2-2 teaching load with TA support (2-1 for the first 2 years), MA program, in a city of 260k people with several locations of just about every fast food restaurant. Not bad! https://t.co/bCd3pNEMCa",0,translation-1521,"Moj oddelek zaposluje na področju metafizike in epistemologije (široko opredeljeno). 2-2 obremenitev pri poučevanju s podporo asistentov (2-1 za prvi 2 leti), magisterski program, v mestu s 260.000 prebivalci in nekaj lokacijami skoraj vsake verige hitre hrane. Ni slabo! https://t.co/bCd3pNEMCa"
Today was already weird and then my grandma added me on Snapchat ???,0,translation-1991,"Danes je bil že čuden dan, potem pa me je dodala še babica na Snapchat ???"
Just straight-up surprise cried over the new #Xfinity #ET #holiday ad. #Thanksgiving,0,translation-2050,Preprosto sem se kar zjokal ob novi #Xfinity #ET #praznični reklami. #Thanksgiving
This looks dramatic.   Q3 is interesting.  If anyone  doing  race reviews in the week.  Please add  Q3  start,0,translation-1308,"To je videti dramatično. Q3 je zanimiv. Če bo kdo ta teden delal recenzije dirk, prosim dodajte začetek Q3."
I love me some cupcakes! Especially Sprinkles. #CupcakeATM http://t.co/TPA7ZM8Nsf,0,translation-1351,Obožujem kolačke! Še posebej Sprinkles. #CupcakeATM http://t.co/TPA7ZM8Nsf
@dyIanobrins 💙,0,translation-1701,@dyIanobrins 💙
"Do I draw Greyscale/Dragonsbayne stuff or do I try and get people to play Garticphone with me tonight? Decisions, decisions...",0,translation-1686,"Se naj raje lotim risanja Greyscale/Dragonsbayne zadev ali poskušam ljudi prepričati, naj se zvečer igrajo Garticphone z menoj? Odločitve, odločitve..."
Woken up at 2:54am by a mini earthquake! Seems it was felt across Essex and Kent. 4.2 on the Richter scale if automated tweets are correct!,0,translation-1077,"Prebudil me je mini potres ob 2:54 zjutraj! Zdi se, da so ga čutili po celotnem Essexu in Kentu. 4.2 po Richterjevi lestvici, če so avtomatizirani tviti pravilni!"
@abhiishekkkkkk @FCBGox Did you even watch a single la Liga madrid game last season bruh Varane isn’t that good anymore,1,translation-811,@abhiishekkkkkkk @FCBGox Si lani sploh gledal kakšno tekmo La Lige madridskega kluba bruh Varane ni več tako dober
Love a good cry 👌🏻,1,translation-383,Obožujem dober jok 👌🏻
I like making food and then not eating it to assert my dominance,1,translation-887,"Všeč mi je, da pripravim hrano in je potem ne jem, da pokažem svojo prevlado."
"@BoardroomBoy Few links for you. To summarise, wearing face masks seems to be more effective than not. Who'da thunk...",1,translation-755,"@BoardroomBoy Nekaj povezav zate. Na kratko, zdi se, da je nošenje mask bolj učinkovito kot ne. Kdo bi si mislil..."
I love it when my neighbours children block the drive because they can’t cook their own meals every single day!!!,1,translation-788,"Obožujem, ko otroci mojih sosedov vsak dan blokirajo dovoz, ker si ne znajo sami pripraviti obrokov!!!"
Can't wait until I live to be 110 years old and I have people asking me how I've lived for such a long time so that I can make up some hyper-specific secret to longevity that people will inevitably follow,1,translation-446,"Komaj čakam, da dočakam 110 let in me bodo ljudje spraševali, kako sem živel tako dolgo, da bom lahko izmišljal hiper-specifične skrivnosti za dolgo življenje, ki jih bodo ljudje neizogibno upoštevali."
Every time you complain about neopronouns or xenogenders we add five more,1,translation-930,"Vsakič, ko se pritožiš glede neopronomov ali ksenospolov, jih dodamo pet več."
my worst enemy is the lil machine at the eye doctor's that shoots a puff of air into your eyes,0,translation-1831,"moja najhujša sovražnica je tista mala naprava pri okulistu, ki mi v oči piha puh zraka"
Weathers wonderful today! 🌂🌂🌂,1,translation-787,Današnje vreme je čudovito! 🌂🌂🌂
"Focus on the goals you’ve set and celebrate how far you’ve come since then. Rather big or small, be happy for yourself that you’ve accomplished something! #igotoutofmypjstoday #InternationalSelfCareDay",0,translation-1285,"Osredotoči se na cilje, ki si si jih zastavil, in praznuj, kako daleč si prišel od takrat. Ne glede na to, ali veliki ali majhni, bodi vesel zase, da si nekaj dosegel! #danesvsemzapustilpižamo #MednarodniDanSkrbiZase"
Just rediscovered that my nose is always in my field of vision so I will unfortunately be dropping out as I cannot continue my assigned readings in peace,1,translation-742,"Pravkar sem ponovno odkril, da je moj nos vedno v mojem vidnem polju, zato bom žal moral odnehati, ker ne morem v miru nadaljevati z branjem dodeljenih besedil."
There is not enough people here #ivoryrooms,1,translation-969,Ni dovolj ljudi tukaj #ivoryrooms
"Roses are Red
Violets are Blue
My first love was Championship Manager
Tommy Svindal Larsen and Kennedy Bakircioglu 

#HappyValentinesDay",1,translation-314,"Vrtnice so rdeče
Vijolice so modre
Moja prva ljubezen je bil Championship Manager
Tommy Svindal Larsen in Kennedy Bakircioglu 

#SrečnoValentinovo"
so many cute dogs at ikea rn,0,translation-2105,toliko prikupnih psov v Ikei trenutno
Ready to not be pregnant so I can enjoy my first espresso martini,0,translation-1182,"Pripravljena nisem biti noseča, da bi lahko uživala svoj prvi espresso martini."
"If you watch #TheCrown and don’t  simultaneously wiki deep-dive on the royal family, did you even watch The Crown?",1,translation-889,"Če gledaš #TheCrown in hkrati ne raziskuješ globoko po Wiki o kraljevi družini, ali si sploh gledal The Crown?"
Got very excited that my national trust card arrived I am officially a grandma https://t.co/mtkWJCxwom,1,translation-573,"Zelo sem bila navdušena, ko je prispela moja kartica nacionalnega zaupanja. Sem uradno babica https://t.co/mtkWJCxwom"
Gonna rank gay town nights out (Liverpool),0,translation-2130,Bom ocenil nočne izhode v gejevski četrti (Liverpool)
Biden's ratings take another hit.,0,translation-2033,Bidenove ocene so spet padle.
Just ate a toasted PB &amp; honey sandwich for lunch. IT WAS ABSOLUTE BLISS. What are you having for lunch today?,0,translation-1291,Pravkar sem pojedel toastiran sendvič s PB in medom za kosilo. BILO JE POPOLNO RAJANJE. Kaj imaš pa ti danes za kosilo?
Anyone on here play chess online?,0,translation-1707,Ali kdo tukaj igra šah preko spleta?
I love it when someone criticses my parenting then their adult son cuts his finger off with a knife and breaks his leg by falling off a bike,1,translation-18,"Obožujem, ko nekdo kritizira moje starševstvo, potem pa njegov odrasli sin z nožem odseka si prst in si zlomi nogo, ko pade s kolesa."
"@Alex_Olney Thanks Alex, I'm happy with my results :)",0,translation-2124,"@Alex_Olney Hvala Alex, zadovoljen sem s svojimi rezultati :)"
Boris last Christmas at a party:,0,translation-1420,Boris lani za božič na zabavi:
"Great weekend ahead!
Today - Christmas party 🥳 
Tomorrow - Santa with the kids and putting the tree up
Sunday - Christmas Fayre followed by final GP of the season 🙌 😀 👍",0,translation-1268,"Super konec tedna pred nami!
Danes - božična zabava 🥳 
Jutri - Božiček z otroki in postavljanje drevesca
Nedelja - božična prireditev, nato pa še zadnja dirka sezone GP 🙌 😀 👍"
"Wait didn’t covid go away?? It’s after November third so it definitely should be gone now...wait...I’m confused...121,000 cases in a day? You’re telling me THE WHOLE WORLD didn’t fake a pandemic for the US election? No way...",1,translation-489,"Čakaj, ali COVID ni že izginil?? Saj je po tretjem novembru, torej bi moral že zagotovo izginiti... počakaj... sem zmeden... 121.000 primerov v enem dnevu? Pravite, da CEL SVET ni ponaredil pandemije zaradi ameriških volitev? Ni možnosti..."
I just can’t wait to spend time with my family over Christmas! I just love being the only single one and the many many questions asking when will I get a boyfriend 🙄,1,translation-86,"Komaj čakam, da preživim čas z družino za božič! Obožujem, da sem edina samska in da dobim veliko, veliko vprašanj o tem, kdaj bom dobila fanta 🙄"
The amount of silence I’ve seen surrounding the topic of Palestine from some of my followers is concerning.,0,translation-1489,"Količina tišine, ki sem jo opazil glede Palestine pri nekaterih mojih sledilcih, je zaskrbljujoča."
Hey does anyone know of any organizations that have massive stockpiles of money that could be super useful to the world during a public crisis?????,1,translation-504,"Ali kdo pozna kakšne organizacije, ki imajo ogromne zaloge denarja, ki bi lahko bile zelo koristne za svet med javno krizo?????"
Let’s call her and start saying something stupid maybe🤔,0,translation-1775,"Pokličimo jo in začnimo govoriti nekaj neumnega, mogoče🤔"
I would like to offer my complete support for the new rules as they have obviously supported the public by sticking to them at all times,1,translation-873,"Rad bi v celoti podprl nova pravila, saj so očitno podprla javnost s tem, ko se jih ves čas drži."
jack antonoff once ur done with clairo i’m right here sweetie,1,translation-959,"Jack Antonoff, ko boš končal s Clairo, sem tukaj, dragi."
#HappyBirthdayKeanuReeves Keanu Reeves is so wholesome ☺️,1,translation-954,#VseNajboljšegaKeanuReeves Keanu Reeves je tako prijazen ☺️
So staying up late was worth it..... 😪😩,1,translation-404,"Torej, ostati pokonci pozno ponoči je bilo vredno..... 😪😩"
but you are my late night thoughts.🍓,0,translation-1664,ampak ti si moje nočne misli.🍓
"Mormons are a deeply traumatized people. All of us. Post, current, mainstream, offshoot.  And the only way to heal from generational trauma like this is to acknowledge that we perpetuate it, even without realizing it.

Leaving was hard. But staying was harmful.",0,translation-1919,"Mormoni so globoko travmatizirani ljudje. Vsi mi. Nekdanji, sedanji, glavni, odcepljeni. Edini način za ozdravitev take generacijske travme je priznanje, da jo ohranjamo, tudi če se tega ne zavedamo.

Oditi je bilo težko. A ostati je bilo škodljivo."
"Hopefully the tracked parcel I sent a few days ago arrives soon. Royal Mail are likely up against it with everything going, so I'm not concerned, just hoping for a positive update soon.",0,translation-1101,"Upam, da bo paket, ki sem ga poslal pred nekaj dnevi, kmalu prispel. Royal Mail ima verjetno precej dela z vsem, kar se dogaja, zato nisem zaskrbljen, le upam na pozitivne novice kmalu."
"Yes you look fantastic for your age, thank the lord for filters hey!",1,translation-868,"Ja, izgledaš fantastično za svoja leta, hvala bogu za filtre, kajne!"
So nice of my family to decide that I’m hosting a Mother’s Day brunch for everyone at my house. https://t.co/DWZI9ltALK,1,translation-437,"Res lepo od moje družine, da so se odločili, da bom gostila materinski brunch za vse pri meni doma. https://t.co/DWZI9ltALK"
Where are the LRT coaches picking up tomorrow from kidlington?,0,translation-1337,Kje bodo jutri v Kidlingtonu pobirali potnike avtobusi LRT?
NOT OLIVIA RODRIGO TRAITOR IN THE BACKGROUND #LoveIsland,1,translation-838,NE OLIVIA RODRIGO TRAITOR V OZADJU #LoveIsland
"""your pronouns are what's in your pants"" ok. juicy/dumper",1,translation-204,"“tvoji zaimki so to, kar imaš v hlačah” ok. sočno/odlagalec"
Love it when you clearly make a restaurant aware of dietary conditions and they ignore it 🥲,1,translation-843,"Obožujem, ko jasno poveš restavraciji za svoje prehranske omejitve in jih ignorirajo 🥲"
Actually considering applying for the undateables,1,translation-899,Dejansko razmišljam o prijavi za nedosegljive.
"@inkofreality @StrangerTings1 @nytimes You're so close to understanding baseline biasing. You can get there, I believe in you!",1,translation-391,"@inkofreality @StrangerTings1 @nytimes Skoraj ste že prišli do razumevanja osnovnega pristranskega faktorja. Še malo, verjamem v vas!"
💫jsc bonding nights💫🥰🥳,1,translation-423,💫Noči povezovanja JSC💫🥰🥳
Beer and the ufc are good,0,translation-1644,Pivo in UFC sta dobra.
Feel like every senior is just ready to move on to bigger and better things,0,translation-2129,"Zdi se, da je vsak maturant pripravljen narediti korak naprej k večjim in boljšim stvarem."
I went for the most communist possible speech in the Android declaration in D:BH,0,translation-2035,Na govoru o Androidih v igri D:BH sem izbral najbolj komunistični možni govor.
i miss amsterdam,0,translation-1272,Pogrešam Amsterdam.
Think we should all give Bo Jo a break. How could he have POSSIBLY known about the cheese and wine party going on in his own house?,1,translation-1066,"Mislim, da bi morali vsi dati Bo Jo-ju priložnost. Kako bi lahko ON VERJETNO vedel za zabavo s sirom in vinom, ki se odvija v njegovi hiši?"
Definitely the best #WWERaw  match in a long ass time. Glad Damien Priest is getting some shine.,0,translation-1144,"Definitivno najboljša #WWERaw tekma po dolgem času. Vesel sem, da se Damien Priest malo posveti."
Hey what's the weather like today? Am I going to need an umbrella?,1,translation-132,"Hej, kakšno je danes vreme? Bom potreboval dežnik?"
@SeasonIncarnate I think you are wonderful! I adore you! 🍞🤼🎢😎,0,translation-1943,"@SeasonIncarnate Mislim, da si čudovit! Obožujem te! 🍞🤼🎢😎"
Happy New Year everyone!!! Bring on 2014!!,0,translation-1550,Srečno novo leto vsem!!! Prinesi leto 2014!!
I wonder if there’s a parenting manual for schools to hand out?. Some parents could really use the guidance… ,1,translation-848,"Me zanima, ali obstaja priročnik za starševstvo, ki bi ga šole lahko razdelile? Nekateri starši bi resnično potrebovali navodila…"
"Nearly a week since my tracked parcel was sent off. Still at the same Post Office I dropped it off at apparently... What excuse do you reckon they'll use if I chase it up? COVID, Black Friday, Christmas, Other? Place bets NOW!",1,translation-914,"Skoraj teden dni, odkar sem poslal sledeni paket. Še vedno je očitno na isti pošti, kjer sem ga oddal... Kaj mislite, kakšen izgovor bodo uporabili, če bom poizvedoval? COVID, črni petek, božič, drugo? Stavite ZDAJ!"
"Sometimes I lay in bed and think about how today will be the day I make my life better. Exercise, drinking water, eating healthy. Then I wake up. ",1,translation-197,"Včasih ležim v postelji in razmišljam o tem, kako bo danes dan, ko bom izboljšal svoje življenje. Telovadba, pitje vode, zdravo prehranjevanje. Potem se zbudim."
if jesus was resurrected again i would vote for him,1,translation-760,"Če bi Jezus spet vstal od mrtvih, bi glasoval zanj."
Hi 👋🏻,0,translation-1423,Živjo 👋🏻
"🌶 Spiced Coconut curry 🥥

.
A weekend spent with friends brings a week of content... or something like that 😜

.
Started the weekend off with this yummy morsel, With was a fusion of miso sesame aubergine 🍆, broccoli… https://t.co/zyWiA0EX4u",1,translation-698,"🌶 Začinjena kokosova curry 🥥

.
Vikend preživet s prijatelji prinese teden zadovoljstva... ali nekaj takega 😜

.
Vikend sem začel s to okusno jedjo, ki je bila fuzija miso sezamove jajčevca 🍆, brokolija… https://t.co/zyWiA0EX4u"
Funny. I’ve wanted him to leave since about three months after his debut.,0,translation-1175,"Smešno. Želel sem, da bi odšel že od približno treh mesecev po njegovem debiju."
Dads always know a bunch of obscure sports facts from the 80's,0,translation-1397,Očetje vedno poznajo kup obskurnih športnih dejstev iz 80-ih.
I was waiting at the bus stop when the driver pulled up and said you waiting for a bus? I said no mate im waiting for a plane. He drove off.,1,translation-126,"Čakal sem na avtobusni postaji, ko se je pripeljal voznik in rekel, ""Čakaš na avtobus?"" Rekel sem, ""Ne, prijatelj, čakam na letalo."" Odpeljal se je."
"The wonderful Rik Mayall would've been 63 today. One half of my favourite sitcom of all time and genuinely delightful, funny and all round beautiful man https://t.co/I7c6Zq2wpx",0,translation-1227,"Čudoviti Rik Mayall bi imel danes 63 let. Ena polovica mojega najljubšega sitkoma in resnično čudovit, smešen in na splošno čudovit človek https://t.co/I7c6Zq2wpx"
Being a business major is legal conversion therapy and must be stopped,1,translation-584,"Biti študent ekonomije je legalna terapija za spreobračanje, ki jo je treba ustaviti."
came home to realize my family found and read my quarantine journal lmao lucky I didn’t get involuntarily committed wtf,1,translation-13,"Prišel sem domov in ugotovil, da je moja družina našla in prebrala moj karantenski dnevnik, lmao, sreča, da me niso prisilno hospitalizirali, wtf."
RIP John Hughes,0,translation-2101,"Počivaj v miru, John Hughes."
Just won 3 cents on HQ words...early retirement here I come 😍,1,translation-991,"Pravkar sem zmagal 3 cente na HQ words... predčasna upokojitev, prihajam 😍"
I reverse imaged searched a selfie and it under visually similar images it is exclusively asian woman my am I white passing narrative is quaking,1,translation-572,"Obrnil sem iskanje slik selfijev in pod vizualno podobnimi slikami so izključno Azijke, moj belo prepoznaven narativ pa se zdaj trese."
I hate paying so much for gas.,0,translation-1185,Sovražim plačevati toliko za bencin.
"Context: ~leg day~
Jacob: I need power
*plays Britney Spears*
Yes sir I love u",0,translation-2090,"Kontekst: ~dan za noge~
Jacob: Potrebujem moč
*zaigra Britney Spears*
Ja gospod, obožujem te"
"I’m heading out to snag my COVID-19 inoculation! Thanks government mandate! Super pleased to be doing my part even though the vaccines do not stop one from getting the disease, they do not stop the spread, and it leads to a life of non-stop useless boosters! Woo-hoo!",1,translation-634,"Odpravljam se, da dobim svoje cepljenje proti COVID-19! Hvala vladnemu mandatu! Zelo vesel, da prispevam svoj delež, čeprav cepiva ne preprečujejo okužbe z boleznijo, ne preprečujejo njenega širjenja, in vodijo v življenje nenehnih nepotrebnih poživitvenih odmerkov! Woo-hoo!"
I have such an obsession with white shoes but can’t keep them clean. Someone help me :(,0,translation-1262,"Imam tako obsesijo z belimi čevlji, ampak jih ne morem ohraniti čistih. Nekdo naj mi pomaga :("
"@Moffstovoi Well done! With the better coaching now available, can we expect a decent wee victory tomorrow? 😅",1,translation-237,"@Moffstovoi Dobro opravljeno! Z boljšo trenersko podporo, ki je zdaj na voljo, lahko jutri pričakujemo spodoben mali uspeh? 😅"
"At least half of my days are still bad days and let me tell you, i've never once killed 8 people because of it. A true miracle apparently",1,translation-1052,"Vsaj polovica mojih dni so še vedno slabi dnevi in naj vam povem, da zaradi tega še nikoli nisem ubil 8 ljudi. Očitno pravi čudež."
I see the govt has run out of lateral flow tests. What a shock.,1,translation-394,"Vidim, da je vladi zmanjkalo hitrih testov. Kakšno presenečenje."
started taking my medicine again let’s see if i stick to it this time ‼️,0,translation-1798,"Začel sem znova jemati zdravila, pa poglejmo, če bom tokrat vztrajal ‼️"
Why are toddlers allowed in public spaces,1,translation-922,Zakaj so malčki sploh dovoljeni na javnih mestih
people who say that they’re allergic to pineapple are pathological liars!!!!!!!,1,translation-832,"Ljudje, ki pravijo, da so alergični na ananas, so patološki lažnivci!!!!!!!"
The world we live in today actually disgusts me.,0,translation-1709,"Svet, v katerem danes živimo, me resnično zgrozi."
"Bercow doesn't hold back, does he?",0,translation-1244,"Bercow se res ne zadržuje, kajne?"
Juicys story well told by Dave Chapelle.,0,translation-1261,Dave Chapelle je res dobro povedal sočno zgodbo.
"hello to all three of my followers, this is my big return to twitter",1,translation-35,"pozdravljeni vsi trije moji sledilci, to je moja velika vrnitev na Twitter"
"@playrust @Shadow_frax Really interesting map, you can tell a lot of love and care went into it.",0,translation-1516,"@playrust @Shadow_frax Zelo zanimiv zemljevid, vidi se, da je vanj vloženo veliko ljubezni in skrbi."
More than our fair share of pelters in this section tonight 🙄,0,translation-2058,Več kot dovolj kritik v tem odseku nocoj 🙄
Wow really loving this new job I mean constantly being shouted at and barely earing a fiver an hour why did I not sign up earlier!!!,1,translation-693,"Vau, res obožujem to novo službo, mislim, nenehno kričanje in komaj pet evrov na uro, zakaj se nisem prijavil prej!!!"
this bruh rly told me “Ur anger issues are my playground🥰”   so uhh hmu if u wana be friends bc i need new ones k thx(:,1,translation-170,"Ta tip mi je res rekel: ""Tvoji problemi z jezo so moje igrišče🥰"" tako da, če hočeš biti prijatelj, javi se, ker potrebujem nove prijatelje, hvala(:"
I passed my permit test!!!🥵,0,translation-1223,Opravil/-a sem test za dovoljenje!!! 🥵
"If you build your life on God’s love, suffering drives you deeper into the source of your joy. If you build your life on worldly things when suffering comes it will drive you away from your joy",0,translation-1153,"Če gradiš svoje življenje na Božji ljubezni, te trpljenje žene globlje v vir tvoje sreče. Če gradiš svoje življenje na posvetnih stvareh, te bo trpljenje, ko pride, oddaljilo od tvoje sreče."
love when my boss micromanaged me (:,1,translation-947,"obožujem, ko me šef mikroupravlja (:
"
"how you gonna ask me how i’m doing “on this fine labor day” while you’re off, as I’m ringing you out, on labor day.
how do you think i am 💀",1,translation-765,"kako me lahko vprašaš, kako sem ""na ta čudovit praznik dela"", medtem ko imaš prost dan, jaz pa te blagajničim na praznik dela.
kako misliš, da sem 💀"
"When the fast food cashier says ""come back again!"" and you reply ""you, too!"" #LetsMakeItAwkward",0,translation-1333,"Ko uslužbenec hitre prehrane reče ""vrnite se spet!"" in ti odgovoriš ""tudi vi!"" #NajBoNeprijetno"
"John Major followed by…
Anna Soubry……followed by…Phillip Hammond…..Topped off with Ed Davey, Jo Swinson ( “next candidate for Prime Minister) and pièce de résistance Ian Blackford (+ obligatory mince pie 🥧)",0,translation-1933,"John Major, potem…
Anna Soubry… nato…Phillip Hammond… Zaključeno z Edom Daveyjem, Jo Swinson (""naslednja kandidatka za predsednika vlade) in pièce de résistance Ian Blackford (+ obvezna skromna pita 🥧)"
I was just wondering why wasn't Kay Burley and Beth Rugby forced to resign last year .,0,translation-1455,"Samo me zanima, zakaj Kay Burley in Beth Rugby lani nista bili prisiljeni odstopiti."
I think im going to treat myself to a mani-pedi this weekend.,0,translation-1103,"Mislim, da si bom ta vikend privoščila manikuro in pedikuro."
"Doggo owners have started walking the dogs around the technology park I work on &amp; I can see them all from my desk. 

This is the only positive of working from the office",0,translation-1776,"Lastniki psov so začeli sprehajati pse okoli tehnološkega parka, v katerem delam, in vse jih lahko vidim iz svoje pisarne.

To je edina pozitivna stvar pri delu v pisarni."
Does anyone have any late Edinburgh Fringe recommendations? Anytime from the 19th,0,translation-1952,Ali ima kdo kakšne pozne priporočila za Edinburgh Fringe? Kakršenkoli čas od 19. dalje?
Just booked my theory test.... Hahaha finally,0,translation-1927,Ravnokar sem rezerviral test iz teorije... Hahaha končno
Am I the only person that was triggered watching a comedy about a 21 year-old forced into marriage shown through the male gaze? How much longer are we going to normalize this? #30weds21,0,translation-1278,"Sem edina oseba, ki jo je razjezilo gledanje komedije o 21-letnici, prisiljeni v poroko, prikazane skozi moški pogled? Kako dolgo bomo še to normalizirali? #30weds21"
"Yes, it's unfortunate that we are in lockdown again - however, this blame mentality isn't helping anyone. With everything we've experienced during lockdown, we shouldn't move forward with divisive and unkind comments but instead with unity and compassion 💕 #leicesterlockdown",0,translation-1498,"Ja, žalostno je, da smo spet v karanteni - vendar to iskanje krivde nikomur ne pomaga. Glede na vse, kar smo doživeli med karanteno, ne bi smeli iti naprej z delitvijo in nelepimi komentarji, ampak z enotnostjo in sočutjem 💕 #leicesterskaKarantena"
"@beesmygod_ the people who are going ""yeah well The Assault Man said he didn't assault her so she's a liar"" are making ME crazier just from exposure",0,translation-1693,"@beesmygod_ ljudje, ki govorijo ""ja, napadeni človek je rekel, da je ni napadel, torej je lažnivka"", me spravljajo ob pamet že s svojo prisotnostjo."
Just saw a cop riding a segway?!! So glad my taxes paid for that.,1,translation-463,"Pravkar sem videl policista, ki se je peljal na segwayu?!! Zelo sem vesel, da so moji davki plačali za to."
"“If I could have changed anything about my childhood I would have never watched spongebob”

-no one",1,translation-768,"""Če bi lahko spremenil karkoli v svojem otroštvu, nikoli ne bi gledal Spužija Kvadratnika""

- nihče"
Why am I not famous yet cos I’m actually fucking hilarious,1,translation-27,"Zakaj še nisem slaven, ker sem pravzaprav resnično smešen"
Sleep tight little man!! 😔 Two great sets of supporters giving you the tributes you deserve !!! 💙🙏,0,translation-1864,"Lepo spi, mali mož !! 😔 Dve veliki skupini navijačev ti izkazujeta poklone, ki si jih zaslužiš !!! 💙🙏"
Just had a flashback about a boy and nearly threw up in my mouth,1,translation-250,Pravkar sem imela spomin na fanta in skorajda bruhala v usta.
im gonna keep believing that andrew and tobey arent in nwh so if it doesnt happen i wont be disappointed but if it does i will scream and cry and mostly scream,0,translation-1810,"Nadaljeval bom z verovanjem, da Andrew in Tobey nista v ""No Way Home"", tako da ne bom razočaran, če se to ne zgodi, ampak če se pa bo, bom pa kričal in jokal in večinoma kričal."
Sadly- too many people go against information because it’s Boris and will not use their brains to think about others outside of this. This is so important!!!!,0,translation-1668,"Žal preveč ljudi zavrača informacije, ker gre za Borisa, in ne bodo uporabili svojih možganov, da bi razmišljali o drugih izven tega. To je tako pomembno!!!!"
"Sure, vaccines make no difference to Covid spread; that's why the hospitals are full of unvaccinated people. Are you able to do the maths?",1,translation-689,"Seveda, cepiva nimajo nobenega vpliva na širjenje Covid-a; zato so bolnišnice polne necepljenih ljudi. Ali znaš delati matematiko?"
Keanu reeves is killing his role in ozark season 3,1,translation-992,Keanu Reeves je osupljivo odigral svojo vlogo v tretji sezoni Ozarka
"As colleges begin making fall re-opening announcments, remember that if your school is reopening this fall, it's not because it's suddenly safe or the pandemic is over. 

It's because they want your money.",0,translation-1608,"Ko fakultete začnejo objavljati najave o ponovnem odprtju jeseni, ne pozabite, da če se vaša šola odpira to jesen, to ni zato, ker je nenadoma varno ali da je pandemije konec.

To je zato, ker želijo vaš denar."
stephon!  wish bill hader never left.  #SNL,0,translation-2074,"Stephon! Želim si, da Bill Hader nikoli ne bi odšel. #SNL"
I knew this year would b stressful but i didn't know it would b THIS STRESSFUL i am about to BREAK and january isnt even over yet,0,translation-1345,"Vedela sem, da bo to leto stresno, ampak nisem vedela, da bo TAKO STRESNO, da se bom ZLOMILA in še januar ni končan."
This is my third time watching Jane the Virgin and I can guarantee I'll be watching it again as soon as I finish it. It's my comfort show which is surprising considering how dramatic it is.,0,translation-1213,"To je že tretjič, da gledam Jane the Virgin, in zagotavljam, da jo bom takoj po koncu spet gledal. To je moja serija za tolažbo, kar je presenetljivo, glede na to, kako dramatična je."
"Isn't it sad that my life basically wouldn't change at all if there were no pandemic? Like bro, I was never doing any of that socialising shit anyways",0,translation-1111,"Ali ni žalostno, da se moje življenje sploh ne bi spremenilo, če ne bi bilo pandemije? Mislim, prijatelj, itak se nikoli nisem ukvarjal s tem druženjem."
i love 6 hour panic attacks,1,translation-311,obožujem 6-urne panične napade
going to be running on three hours of sleep at work tonight! so excited!!!,1,translation-375,Nocoj bom v službi zdržal s tremi urami spanca! Tako navdušen!!!
thinking about quitting the path im on to become a college advisor so i can be wrong and do nothing for the rest of my life,1,translation-336,"Razmišljam o tem, da bi opustil pot, po kateri hodim, in postal svetovalec na fakulteti, da se bom lahko motil in ničesar ne delal do konca življenja."
Just back from seeing Bridesmaids. Surprisingly the movie was really good.,0,translation-1094,"Pravkar sem se vrnila z ogledovanja filma ""Neveste"". Presenetljivo je bil film res dober."
why did no one tell me that SSRIs cause hand shaking/jitters cause this shit sucks,0,translation-1861,"zakaj mi nihče ni povedal, da SSRI povzročajo tresenje rok/živčnost, ker tole je res zanič"
I never feel more empowered than when I’m listening to ‘this is me’ from camp rock,1,translation-603,"Nikoli se ne počutim bolj samozavestno kot takrat, ko poslušam 'To sem jaz' iz filma Camp Rock."
wish my first reaction to everything wasn’t crying,0,translation-1751,"Želim si, da moj prvi odziv na vse ne bi bil jok."
Villa and Newcastle shirts seem to be a massive clash for my eyes,0,translation-1851,Dresi Ville in Newcastla se v mojih očeh res grozno spopadajo.
Just caught up with #HolbyCity think I've just about finished crying 😭 @Littlelucyd you were outstanding. You will certainly be missed,0,translation-1678,"Pravkar pogledal #HolbyCity mislim, da sem ravno nehal jokati 😭 @Littlelucyd, bila si izjemna. Zagotovo boš zelo pogrešana."
