text,label,custom_id,translation
anthony dropped his phone in the ocean,0,translation-1598,Anthony je svoj telefon spustil v ocean.
@Schlippertysch1 @anon_opin Very good. Just need to work on your spelling now 👍,1,translation-256,@Schlippertysch1 @anon_opin Zelo dobro. Zdaj se moraš le še malo potruditi pri črkovanju 👍
"Michael Carricks interview after the Chelsea game, ""i thought we were unlucky not to get the 3 points today"" 3 Points, i am sure you have to start shooting to score goals to win games !!!",1,translation-1053,"Intervju Michaela Carricka po tekmi s Chelseajem, ""mislil sem, da smo imeli smolo, ker danes nismo dobili treh točk"" 3 točke, prepričan sem, da moraš začeti streljati, da dosežeš gole in zmagaš tekme!!!"
@SuspendThePres But what were the ratings??  (Replied to his Tweet with the same thing.),1,translation-1060,@SuspendThePres Ampak kakšna je bila gledanost??  (Odgovoril na njegov tvit z enakim vprašanjem.)
"If you watch #TheCrown and don’t  simultaneously wiki deep-dive on the royal family, did you even watch The Crown?",1,translation-889,"Če gledaš #TheCrown in hkrati ne raziskuješ globoko po Wiki o kraljevi družini, ali si sploh gledal The Crown?"
School psych life if fun because you can feel like complete shit but chances are you have meeting that determines changes in a student’s education that’s bound by legal timelines and took coordination of 6 different schedules and you’re the only one who can run it,1,translation-885,"Življenje šolskega psihologa je zabavno, ker se lahko počutiš popolnoma obupno, vendar imaš srečanje, ki določa spremembe v izobraževanju učenca, kar je zakonsko časovno omejeno in zahteva koordinacijo 6 različnih urnikov, in ti si edini, ki ga lahko vodi."
Gonna rank gay town nights out (Liverpool),0,translation-2130,Bom ocenil nočne izhode v gejevski četrti (Liverpool)
"and even though all the bullshit, by GOD am I thankful I am a woman.",0,translation-1965,"In čeprav vse bedarije, sem BOGU hvaležna, da sem ženska."
Anyone on here play chess online?,0,translation-1707,Ali kdo tukaj igra šah preko spleta?
it’s always the girls I don’t even know that wanna talk about me 24/7 :) I love my fans :),1,translation-706,"Vedno so to dekleta, ki jih sploh ne poznam, in ki želijo govoriti o meni 24/7 :) Obožujem svoje oboževalce :)"
I love it when someone criticses my parenting then their adult son cuts his finger off with a knife and breaks his leg by falling off a bike,1,translation-18,"Obožujem, ko nekdo kritizira moje starševstvo, potem pa njegov odrasli sin z nožem odseka si prst in si zlomi nogo, ko pade s kolesa."
"@Alex_Olney Thanks Alex, I'm happy with my results :)",0,translation-2124,"@Alex_Olney Hvala Alex, zadovoljen sem s svojimi rezultati :)"
I get a lot of boy who cried wolf vibes from the Red Cross and their emergency blood shortages all the time,1,translation-924,"Dobivam občutek dečka, ki je klical volkove, kadar Rdeči križ vedno znova razglaša nujno pomanjkanje krvi."
"Great weekend ahead!
Today - Christmas party 🥳 
Tomorrow - Santa with the kids and putting the tree up
Sunday - Christmas Fayre followed by final GP of the season 🙌 😀 👍",0,translation-1268,"Super konec tedna pred nami!
Danes - božična zabava 🥳 
Jutri - Božiček z otroki in postavljanje drevesca
Nedelja - božična prireditev, nato pa še zadnja dirka sezone GP 🙌 😀 👍"
"Wait didn’t covid go away?? It’s after November third so it definitely should be gone now...wait...I’m confused...121,000 cases in a day? You’re telling me THE WHOLE WORLD didn’t fake a pandemic for the US election? No way...",1,translation-489,"Čakaj, ali COVID ni že izginil?? Saj je po tretjem novembru, torej bi moral že zagotovo izginiti... počakaj... sem zmeden... 121.000 primerov v enem dnevu? Pravite, da CEL SVET ni ponaredil pandemije zaradi ameriških volitev? Ni možnosti..."
The amount of silence I’ve seen surrounding the topic of Palestine from some of my followers is concerning.,0,translation-1489,"Količina tišine, ki sem jo opazil glede Palestine pri nekaterih mojih sledilcih, je zaskrbljujoča."
Hey does anyone know of any organizations that have massive stockpiles of money that could be super useful to the world during a public crisis?????,1,translation-504,"Ali kdo pozna kakšne organizacije, ki imajo ogromne zaloge denarja, ki bi lahko bile zelo koristne za svet med javno krizo?????"
Can't wait to sit at my desk for 7 and half hours. Back working harder than me...,1,translation-253,"Komaj čakam, da sedim za svojo mizo sedem in pol ur. Hrbet mi dela bolj kot jaz..."
I would like to offer my complete support for the new rules as they have obviously supported the public by sticking to them at all times,1,translation-873,"Rad bi v celoti podprl nova pravila, saj so očitno podprla javnost s tem, ko se jih ves čas drži."
so many people pressed that italy won sorry eurovision belongs to the bisexuals now x #Eurovision,1,translation-1018,"tako veliko ljudi je razočaranih, ker je Italija zmagala, oprostite, evrovizija zdaj pripada biseksualcem x #Evrovizija"
#HappyBirthdayKeanuReeves Keanu Reeves is so wholesome ☺️,1,translation-954,#VseNajboljšegaKeanuReeves Keanu Reeves je tako prijazen ☺️
So staying up late was worth it..... 😪😩,1,translation-404,"Torej, ostati pokonci pozno ponoči je bilo vredno..... 😪😩"
"Blatantly obvious that Lionel Messi is now set for a move to Leeds.

The Newell’s old boys network.",1,translation-837,"Popolnoma očitno je, da se Lionel Messi zdaj seli v Leeds.

Stara fantovska mreža Newell's Old Boys."
but you are my late night thoughts.🍓,0,translation-1664,ampak ti si moje nočne misli.🍓
$RMO any battery buffs understand this? Are they promising? https://t.co/3eIdXqPOTj,0,translation-1583,"Ali kdo, ki se spozna na baterije, to razume? So obetavne? https://t.co/3eIdXqPOTj"
"Hopefully the tracked parcel I sent a few days ago arrives soon. Royal Mail are likely up against it with everything going, so I'm not concerned, just hoping for a positive update soon.",0,translation-1101,"Upam, da bo paket, ki sem ga poslal pred nekaj dnevi, kmalu prispel. Royal Mail ima verjetno precej dela z vsem, kar se dogaja, zato nisem zaskrbljen, le upam na pozitivne novice kmalu."
"I wish Facebook would introduce a ‘rude’ option on its ‘like’ panel.
I feel ‘wow’ doesn’t cover it. Maybe it could be a middle finger.",0,translation-1811,"Želim si, da bi Facebook uvedel možnost 'nesramno' na svoji plošči 'všeč mi je'.
Mislim, da 'vau' ne pokrije vsega. Morda bi lahko bil sredinec."
Read the NS article and ponder! There are two (or more) sides to every story.,0,translation-2013,Preberi članek NS in razmisli! Vsaka zgodba ima dve (ali več) plati.
Where are the LRT coaches picking up tomorrow from kidlington?,0,translation-1337,Kje bodo jutri v Kidlingtonu pobirali potnike avtobusi LRT?
NOT OLIVIA RODRIGO TRAITOR IN THE BACKGROUND #LoveIsland,1,translation-838,NE OLIVIA RODRIGO TRAITOR V OZADJU #LoveIsland
"""your pronouns are what's in your pants"" ok. juicy/dumper",1,translation-204,"“tvoji zaimki so to, kar imaš v hlačah” ok. sočno/odlagalec"
Love it when you clearly make a restaurant aware of dietary conditions and they ignore it 🥲,1,translation-843,"Obožujem, ko jasno poveš restavraciji za svoje prehranske omejitve in jih ignorirajo 🥲"
"I really loved the drive into work today in the dark, wet, heavy rain",1,translation-56,"Res sem oboževal današnjo vožnjo v službo v temi, dežju in močnem nalivu."
💫jsc bonding nights💫🥰🥳,1,translation-423,💫Noči povezovanja JSC💫🥰🥳
Having a window right in front of my bed is amazing right now! This breeze is doing me all sorts of goodness 😍,0,translation-2027,Imeti okno neposredno pred posteljo je trenutno res čudovito! Ta vetrič mi dela vse vrste dobrega 😍
I went for the most communist possible speech in the Android declaration in D:BH,0,translation-2035,Na govoru o Androidih v igri D:BH sem izbral najbolj komunistični možni govor.
i miss amsterdam,0,translation-1272,Pogrešam Amsterdam.
i almost forgot to tweet about jason bateman today,0,translation-1746,Skoraj sem pozabil danes tvitati o Jasonu Batemanu.
Having a bad week but what else is new!! At least I finally got paid 💕😭,1,translation-192,"Imam slab teden, ampak kaj je novega!! Vsaj končno so me plačali 💕😭"
"@VolphanCarol @littlewhitty @mysticalmanatee I did too, and I also reported Cancun Cruz not worrying about the heartbeats of his constituents without electricity or heat when he fled to Mexico.",1,translation-580,"@VolphanCarol @littlewhitty @mysticalmanatee Sem tudi jaz, prav tako pa sem prijavil Cancun Crzu, da ga ne skrbijo srčni utripi njegovih volivcev brez elektrike ali ogrevanja, ko je pobegnil v Mehiko."
First official day of maternity leave and the sun is beaming! Let’s hope this is a sign of the summer to come 👏🏼☀️,0,translation-1409,"Prvi uradni dan porodniškega dopusta in sonce sije! Upajmo, da je to znak za prihajajoče poletje 👏🏼☀️"
Pironkova: it’s just a game. Serena: I am the game,0,translation-1289,Pironkova: to je samo igra. Serena: jaz sem igra
@SeasonIncarnate I think you are wonderful! I adore you! 🍞🤼🎢😎,0,translation-1943,"@SeasonIncarnate Mislim, da si čudovit! Obožujem te! 🍞🤼🎢😎"
"Spare left for Chelsea away this week, Everton Upper Shed, can get it off me at Palace tomorrow or from mine through the week.",0,translation-1461,"Prosti sedež za Chelsea v gosteh ta teden, Everton Upper Shed, lahko ga dobite od mene pri Palace jutri ali pri meni skozi teden."
@IAmGryphoneer i don't like to rag on people's art styles cuz w/e but this is sincerely so fucking ugly,0,translation-1071,"@IAmGryphoneer, ne maram kritizirati umetniških slogov ljudi, ker kakorkoli že, ampak to je res tako zelo grdo."
I wonder if there’s a parenting manual for schools to hand out?. Some parents could really use the guidance… ,1,translation-848,"Me zanima, ali obstaja priročnik za starševstvo, ki bi ga šole lahko razdelile? Nekateri starši bi resnično potrebovali navodila…"
"Nearly a week since my tracked parcel was sent off. Still at the same Post Office I dropped it off at apparently... What excuse do you reckon they'll use if I chase it up? COVID, Black Friday, Christmas, Other? Place bets NOW!",1,translation-914,"Skoraj teden dni, odkar sem poslal sledeni paket. Še vedno je očitno na isti pošti, kjer sem ga oddal... Kaj mislite, kakšen izgovor bodo uporabili, če bom poizvedoval? COVID, črni petek, božič, drugo? Stavite ZDAJ!"
"don't cry because it happened, smile because it's over &lt;3",1,translation-371,"ne jokaj, ker se je zgodilo, smej se, ker je konec <3"
if jesus was resurrected again i would vote for him,1,translation-760,"Če bi Jezus spet vstal od mrtvih, bi glasoval zanj."
Hi 👋🏻,0,translation-1423,Živjo 👋🏻
Life at the moment is fantastic. I am really enjoying the increase in restrictions due to the omincron variant and can't wait to go shopping whilst wearing a facemask.,1,translation-216,"Življenje je trenutno fantastično. Resnično uživam v povečanju omejitev zaradi omikron različice in komaj čakam, da grem po nakupih z obrazno masko."
"Sometimes I feel like all this effort is just like sticking diamond encrusted alloys on a knackered Corsa. I mean, shit is what it is at the end of the day.",1,translation-828,"Včasih se mi zdi, da je ves ta trud kot lepiti z diamanti okrašene zlitine na zdelanega Corsaja. Mislim, sranje je, kar je konec koncev."
Being a business major is legal conversion therapy and must be stopped,1,translation-584,"Biti študent ekonomije je legalna terapija za spreobračanje, ki jo je treba ustaviti."
came home to realize my family found and read my quarantine journal lmao lucky I didn’t get involuntarily committed wtf,1,translation-13,"Prišel sem domov in ugotovil, da je moja družina našla in prebrala moj karantenski dnevnik, lmao, sreča, da me niso prisilno hospitalizirali, wtf."
RIP John Hughes,0,translation-2101,"Počivaj v miru, John Hughes."
So now that thats over how’s your day going guys?,0,translation-2097,"No, ker je to zdaj končano, kako vam gre dan, fantje?"
Just won 3 cents on HQ words...early retirement here I come 😍,1,translation-991,"Pravkar sem zmagal 3 cente na HQ words... predčasna upokojitev, prihajam 😍"
sry but i would rather die than listen to a single word spoken by man who simps for elon musk,0,translation-1846,"Oprosti, vendar bi raje umrl, kot poslušal eno besedo človeka, ki obožuje Elona Muska."
I reverse imaged searched a selfie and it under visually similar images it is exclusively asian woman my am I white passing narrative is quaking,1,translation-572,"Obrnil sem iskanje slik selfijev in pod vizualno podobnimi slikami so izključno Azijke, moj belo prepoznaven narativ pa se zdaj trese."
@TheWiganRunner @EmpireCinemas There are so many films I want to see atm! This would be amazing 🙌,0,translation-1147,"@TheWiganRunner @EmpireCinemas Trenutno je toliko filmov, ki jih želim videti! To bi bilo neverjetno 🙌"
I finally decided to upgrade my WFH setup: Just bought a Sony a6400 + 16mm f1.4 lens + Elgato cam link.,0,translation-2120,Končno sem se odločil nadgraditi svoj WFH postavitev: pravkar sem kupil Sony a6400 + 16mm f1.4 objektiv + Elgato cam link.
Got back from the shop only to realise the milk I just bought is already out of date :(,0,translation-1255,"Vrnila sem se iz trgovine in šele zdaj ugotovila, da je mleko, ki sem ga pravkar kupila, že pretečeno :("
"Context: ~leg day~
Jacob: I need power
*plays Britney Spears*
Yes sir I love u",0,translation-2090,"Kontekst: ~dan za noge~
Jacob: Potrebujem moč
*zaigra Britney Spears*
Ja gospod, obožujem te"
"First night out to the pubs and my appearance has already been picked on and I’m crying, fairs to say I’m gutted x",0,translation-1166,"Prva noč v pubih in že se norčujejo iz mojega videza ter jočem, lahko rečem, da sem popolnoma potrta x"
I'm gonna have a breakdown.,0,translation-1611,Dobil/a bom živčni zlom.
am honestly so disturbed by the star signs changes?? like I’m a Scorpio not a libra?? am so so stressed,0,translation-1698,"iskreno me zelo motijo spremembe znamenj zodiaka?? kot, jaz sem škorpijon, ne tehtnica?? sem zelo zelo pod stresom"
"I’m heading out to snag my COVID-19 inoculation! Thanks government mandate! Super pleased to be doing my part even though the vaccines do not stop one from getting the disease, they do not stop the spread, and it leads to a life of non-stop useless boosters! Woo-hoo!",1,translation-634,"Odpravljam se, da dobim svoje cepljenje proti COVID-19! Hvala vladnemu mandatu! Zelo vesel, da prispevam svoj delež, čeprav cepiva ne preprečujejo okužbe z boleznijo, ne preprečujejo njenega širjenja, in vodijo v življenje nenehnih nepotrebnih poživitvenih odmerkov! Woo-hoo!"
I have such an obsession with white shoes but can’t keep them clean. Someone help me :(,0,translation-1262,"Imam tako obsesijo z belimi čevlji, ampak jih ne morem ohraniti čistih. Nekdo naj mi pomaga :("
JUSTICE HAS BEEN DONE.,1,translation-172,PRAVICA JE BILA ZADOVOLJENA.
"Just got in, how’d Liverpool get on?",1,translation-234,"Ravno sem prišel, kako je šlo Liverpoolu?"
feeling v grateful!!!!,0,translation-1258,počutim se zelo hvaležno!!!!
Just finished Different for Girls / Just for One Day by @ReaLouisewener (not sure which title she prefers) &amp; loved it. Bittersweet &amp; funny.,0,translation-1840,"Pravkar sem končal knjigo Different for Girls / Just for One Day avtorice @ReaLouisewener (nisem prepričan, kater naslov ji je ljubši) in mi je bila zelo všeč. Grenko-sladko in zabavno."
Ikea Vegan Hog Dog ..,0,translation-1582,Ikea veganski hot dog ..
Would anyone like to give me some money? #FinDom,1,translation-732,Bi mi kdo rad dal nekaj denarja? #FinDom
"Got locked out of Twitter for saying it’s embarrassing to be an arsenal fan. That’s not okay, but people can be abusive and racist and nothing?!? Okay! 🤣🙄",1,translation-543,"Zablokirali so me na Twitterju, ker sem rekel, da je biti navijač Arsenala sramotno. To ni v redu, ampak ljudje lahko žalijo in so rasistični in nič?!? Okej! 🤣🙄"
"@Moffstovoi Well done! With the better coaching now available, can we expect a decent wee victory tomorrow? 😅",1,translation-237,"@Moffstovoi Dobro opravljeno! Z boljšo trenersko podporo, ki je zdaj na voljo, lahko jutri pričakujemo spodoben mali uspeh? 😅"
@TheLunaCinema @seetickets absolutely no response from Luna Cinema and my completely factual review on See Tickets has been moderated and will not be published 🤔 great to see @seetickets looking out for their customers. Excellent customer service all round 👏,1,translation-752,"@TheLunaCinema @seetickets popolnoma nobenega odziva od Luna Cinema in moja popolnoma dejanska ocena na See Tickets je bila moderirana in ne bo objavljena 🤔 lepo videti, kako @seetickets skrbi za svoje stranke. Odlična storitev za stranke povsod okoli 👏"
"My nana, my brother and me.",0,translation-1161,"Moja babica, moj brat in jaz."
"always remember thank your Alexa, just in case the AI take over one day",1,translation-475,"vedno se spomnite zahvaliti svoji Alexi, za vsak slučaj, če kdaj prevzamejo AI"
I see the govt has run out of lateral flow tests. What a shock.,1,translation-394,"Vidim, da je vladi zmanjkalo hitrih testov. Kakšno presenečenje."
started taking my medicine again let’s see if i stick to it this time ‼️,0,translation-1798,"Začel sem znova jemati zdravila, pa poglejmo, če bom tokrat vztrajal ‼️"
Why are toddlers allowed in public spaces,1,translation-922,Zakaj so malčki sploh dovoljeni na javnih mestih
The world we live in today actually disgusts me.,0,translation-1709,"Svet, v katerem danes živimo, me resnično zgrozi."
"hello to all three of my followers, this is my big return to twitter",1,translation-35,"pozdravljeni vsi trije moji sledilci, to je moja velika vrnitev na Twitter"
More than our fair share of pelters in this section tonight 🙄,0,translation-2058,Več kot dovolj kritik v tem odseku nocoj 🙄
Wow really loving this new job I mean constantly being shouted at and barely earing a fiver an hour why did I not sign up earlier!!!,1,translation-693,"Vau, res obožujem to novo službo, mislim, nenehno kričanje in komaj pet evrov na uro, zakaj se nisem prijavil prej!!!"
its my party and ill shit if i want to,0,translation-2015,"Moja zabava je in bom sral, če bom hotel."
"""When you ask for fish n chips they give you chicken right? It's not real fish right?"" -@saige_a",0,translation-2106,"""Ko naročiš fish 'n' chips, ti dajo piščanca, kajne? To ni zares riba, kajne?"" -@saige_a"
this bruh rly told me “Ur anger issues are my playground🥰”   so uhh hmu if u wana be friends bc i need new ones k thx(:,1,translation-170,"Ta tip mi je res rekel: ""Tvoji problemi z jezo so moje igrišče🥰"" tako da, če hočeš biti prijatelj, javi se, ker potrebujem nove prijatelje, hvala(:"
"the audacity of the neighbors to mow the lawn while i'm trying to sleep, at 6:30pm",1,translation-1050,"nekaj moraš imeti poguma kot sosedje, da kosiš travo, medtem ko poskušam spati, ob 18:30"
"If you build your life on God’s love, suffering drives you deeper into the source of your joy. If you build your life on worldly things when suffering comes it will drive you away from your joy",0,translation-1153,"Če gradiš svoje življenje na Božji ljubezni, te trpljenje žene globlje v vir tvoje sreče. Če gradiš svoje življenje na posvetnih stvareh, te bo trpljenje, ko pride, oddaljilo od tvoje sreče."
so lovely to see that the government continues to prioritise the safety of disabled people,1,translation-994,"Tako lepo je videti, da vlada še naprej daje prednost varnosti invalidov."
love when my boss micromanaged me (:,1,translation-947,"obožujem, ko me šef mikroupravlja (:
"
"I always come up with some pretty interesting concepts for movies or tv shows right before I fall asleep. Then I wake up and forget them...

Why is life so cruel",0,translation-1446,"Vedno pred spanjem dobim precej zanimive ideje za filme ali TV oddaje. Potem se zbudim in jih pozabim...

Zakaj je življenje tako kruto"
"how you gonna ask me how i’m doing “on this fine labor day” while you’re off, as I’m ringing you out, on labor day.
how do you think i am 💀",1,translation-765,"kako me lahko vprašaš, kako sem ""na ta čudovit praznik dela"", medtem ko imaš prost dan, jaz pa te blagajničim na praznik dela.
kako misliš, da sem 💀"
"When the fast food cashier says ""come back again!"" and you reply ""you, too!"" #LetsMakeItAwkward",0,translation-1333,"Ko uslužbenec hitre prehrane reče ""vrnite se spet!"" in ti odgovoriš ""tudi vi!"" #NajBoNeprijetno"
I think im going to treat myself to a mani-pedi this weekend.,0,translation-1103,"Mislim, da si bom ta vikend privoščila manikuro in pedikuro."
what's the diagnosis for when ur dog sits down but headfirst,0,translation-1852,"Kakšna je diagnoza za to, ko tvoj pes sedi dol, a z glavo naprej?"
"Doggo owners have started walking the dogs around the technology park I work on &amp; I can see them all from my desk. 

This is the only positive of working from the office",0,translation-1776,"Lastniki psov so začeli sprehajati pse okoli tehnološkega parka, v katerem delam, in vse jih lahko vidim iz svoje pisarne.

To je edina pozitivna stvar pri delu v pisarni."
"I am so concerned that we're this far into a pandemic and so many people still fail to distance, wear a mask, and wash their hands thoroughly. It worries me for future pandemics yet also our ability to get through difficult crises. E.g. what could be ahead with the climate.",0,translation-1451,"Tako zelo sem zaskrbljen, da smo že tako daleč v pandemiji, pa se še vedno toliko ljudi ne drži razdalje, ne nosi mask in si temeljito ne umiva rok. Skrbi me za prihodnje pandemije, pa tudi za našo sposobnost za premagovanje težkih kriz. Na primer, kaj nas čaka s podnebjem."
Am I the only person that was triggered watching a comedy about a 21 year-old forced into marriage shown through the male gaze? How much longer are we going to normalize this? #30weds21,0,translation-1278,"Sem edina oseba, ki jo je razjezilo gledanje komedije o 21-letnici, prisiljeni v poroko, prikazane skozi moški pogled? Kako dolgo bomo še to normalizirali? #30weds21"
"Yes, it's unfortunate that we are in lockdown again - however, this blame mentality isn't helping anyone. With everything we've experienced during lockdown, we shouldn't move forward with divisive and unkind comments but instead with unity and compassion 💕 #leicesterlockdown",0,translation-1498,"Ja, žalostno je, da smo spet v karanteni - vendar to iskanje krivde nikomur ne pomaga. Glede na vse, kar smo doživeli med karanteno, ne bi smeli iti naprej z delitvijo in nelepimi komentarji, ampak z enotnostjo in sočutjem 💕 #leicesterskaKarantena"
Do you think anyone on Bachelor in Paradise has seen Oscar winner Parasite?,1,translation-783,"Misliš, da je kdo iz Bachelor in Paradise gledal z oskarjem nagrajeni film Parazit?"
Just saw a cop riding a segway?!! So glad my taxes paid for that.,1,translation-463,"Pravkar sem videl policista, ki se je peljal na segwayu?!! Zelo sem vesel, da so moji davki plačali za to."
Got razor burn on my mf armpits so that’s it this pain ain’t worth societal expectations on women,0,translation-1573,"Požgala sem si pazduhe, tako da to je to, ta bolečina ni vredna družbenih pričakovanj do žensk."
Best night ever 💜,0,translation-1074,Najboljša noč doslej 💜
Just been refused some headache tablets because apparently I look younger than 16. Sixteen. Six. Teen,0,translation-2010,"Pravkar so mi zavrnili nekaj tablet proti glavobolu, ker očitno izgledam mlajši od 16 let. Šestnajst. Šest. Najst"
Sadly- too many people go against information because it’s Boris and will not use their brains to think about others outside of this. This is so important!!!!,0,translation-1668,"Žal preveč ljudi zavrača informacije, ker gre za Borisa, in ne bodo uporabili svojih možganov, da bi razmišljali o drugih izven tega. To je tako pomembno!!!!"
"Sure, vaccines make no difference to Covid spread; that's why the hospitals are full of unvaccinated people. Are you able to do the maths?",1,translation-689,"Seveda, cepiva nimajo nobenega vpliva na širjenje Covid-a; zato so bolnišnice polne necepljenih ljudi. Ali znaš delati matematiko?"
The farewell meet at Glasgow was emotional :'),0,translation-2028,Slovo v Glasgowu je bilo zelo čustveno :')
Keanu reeves is killing his role in ozark season 3,1,translation-992,Keanu Reeves je osupljivo odigral svojo vlogo v tretji sezoni Ozarka
Wtf is a Justin Herbert,1,translation-284,Kaj za vraga je Justin Herbert?
"As colleges begin making fall re-opening announcments, remember that if your school is reopening this fall, it's not because it's suddenly safe or the pandemic is over. 

It's because they want your money.",0,translation-1608,"Ko fakultete začnejo objavljati najave o ponovnem odprtju jeseni, ne pozabite, da če se vaša šola odpira to jesen, to ni zato, ker je nenadoma varno ali da je pandemije konec.

To je zato, ker želijo vaš denar."
This is my third time watching Jane the Virgin and I can guarantee I'll be watching it again as soon as I finish it. It's my comfort show which is surprising considering how dramatic it is.,0,translation-1213,"To je že tretjič, da gledam Jane the Virgin, in zagotavljam, da jo bom takoj po koncu spet gledal. To je moja serija za tolažbo, kar je presenetljivo, glede na to, kako dramatična je."
The high tomorrow is 45! Anyone wanna go to the pool?,1,translation-587,Jutrišnja najvišja temperatura bo 7 stopinj! Kdo si želi iti na bazen?
"Isn't it sad that my life basically wouldn't change at all if there were no pandemic? Like bro, I was never doing any of that socialising shit anyways",0,translation-1111,"Ali ni žalostno, da se moje življenje sploh ne bi spremenilo, če ne bi bilo pandemije? Mislim, prijatelj, itak se nikoli nisem ukvarjal s tem druženjem."
"Please consider map filters on online mutliplayer. Pretty pls, thanks @CallofDutyUK",1,translation-651,"Prosim upoštevajte filtre zemljevidov v spletnih večigralskih igrah. Prosim lepega, hvala @CallofDutyUK"
Been allergic to peanuts for over a decade but still crave PB&amp;J all the time,0,translation-1530,"Sem alergičen na arašide že več kot desetletje, a si še vedno ves čas želim PB&amp;J sendviča."
"And when he leaves, don't bring him to United 👍 
Don't forget to have an auction for Pogba too",0,translation-2053,"In ko odide, ga ne pripeljite v United 👍
Ne pozabite pripraviti dražbe tudi za Pogbaja"
I never feel more empowered than when I’m listening to ‘this is me’ from camp rock,1,translation-603,"Nikoli se ne počutim bolj samozavestno kot takrat, ko poslušam 'To sem jaz' iz filma Camp Rock."
"Why does money heist do this to me 😭
My heart 😭",0,translation-1120,"Zakaj mi to počne Casa de Papel 😭
Moje srce 😭"
i turn 18 today &amp; im not even gonna be surprised if my parents tell me I’m adopted bc my genetics would a lot more sense,0,translation-2119,"Danes sem dopolnil 18 let in sploh ne bom presenečen, če mi starši povedo, da sem posvojen, ker bi moje gene s tem lažje razumel."
Out for brunch with my number 1 favourite @shaketheglitterrrr! Going all in with sourdough waffle and homemade bacon for hangover times. Nice to see head chef @paddy_chef getting to have Sunday morning off too! Lovely garden spot too @miss_amy_corbin! https://t.co/1zFFFXpIsV https://t.co/56nnUoIHXH,0,translation-2082,"Na brunču z mojo številko 1 najljubšo @shaketheglitterrrr! Popolnoma se razvajava s kvašenimi vaflji in domačo slanino za čas mačka. Lepo je videti, da ima glavni kuhar @paddy_chef tudi prost nedeljski jutro! Čudovit vrtni kotiček tudi @miss_amy_corbin! https://t.co/1zFFFXpIsV https://t.co/56nnUoIHXH"
next person that puts beomsil on my tl has to deal w me crying on the floor,1,translation-661,"Naslednja oseba, ki bo postavila Beomsila na moj časovnico, se bo morala soočiti z mano, kako jokam na tleh."
teams is down what a shame I can’t do my assignments 👉🏽👈🏽,1,translation-1024,"Teams ne deluje, kakšna škoda, da ne morem opraviti svojih nalog 👉🏽👈🏽"
is this an earthquake because i am shook right now,1,translation-967,"je to potres, ker sem trenutno čisto pretresen"
This is awkward... @hollywills is a Diet Coke ambassador 🤯. #ThisMorning,1,translation-669,Tole je nerodno... @hollywills je ambasadorka Diet Coke 🤯. #ThisMorning
rewatching degrassi for the millionth time,1,translation-472,ponovno gledam Degrassi že milijonkrat
"I really hope we don’t go into another lockdown, I’d hate to do it all again.",0,translation-1502,"Resnično upam, da ne gremo spet v zaprtje, ker bi res sovražil, da bi to ponavljal."
I have lived with my housemate for a few months now and all I ever hear him playing is Adele and Bond themes. I've clearly had an impression.,0,translation-1940,"Živim s svojim sostanovalcem že nekaj mesecev in vse, kar ves čas poslušam, je Adele in teme iz Bondovih filmov. Sem očitno naredil vtis."
"@Davret1 @RepCori @sam_a_bell that’s how things like this get so bad. if everyone says it’s not their problem and nobody actually does anything about it, nothing does happen. the us government can use the fed to take action, and it should— even if it’s not their “job” officially",0,translation-1597,"@Davret1 @RepCori @sam_a_bell tako se takšne stvari poslabšajo. Če vsi rečejo, da to ni njihov problem in nihče dejansko ničesar ne stori, se resnično nič ne spremeni. Ameriška vlada lahko uporabi Fed za ukrepanje in bi tudi morala—tudi če to uradno ni njihova ""naloga""."
"Sometimes when the relationship isn't working, your partner may leave you and find someone else in the future.",0,translation-1625,"Včasih, ko zveza ne deluje, te lahko tvoj partner zapusti in kasneje najde nekoga drugega."
"Currently bombing aces on the volleyball court and math tests in the classroom.
#StudentAthlete",1,translation-184,"Trenutno razturam na odbojkarskem igrišču in pogoram na matematičnih testih v učilnici.
#ŠtudentskiŠportnik"
Billy Gunn sorta relevant for the first time in years...,1,translation-577,Billy Gunn je po dolgih letih spet nekoliko pomemben...
So proud of seeing everyone graduate this year 🥺🥺🥺 I can’t wait till it’s my turn,0,translation-1638,"Tako ponosna/poln ponosa, ko vidim vse diplomirati letos 🥺🥺🥺 Komaj čakam, da bo na vrsti tudi moj trenutek."
Life goal is to meet the Australian swimming coach x,0,translation-1242,Moj življenjski cilj je spoznati avstralskega plavalnega trenerja x
cold weather please hurry i want to wear sweaters again 🙏🏽,0,translation-1355,"Hladno vreme, pohiti prosim, želim spet nositi puloverje 🙏🏽"
the Bob Ross documentary broke my heart i am so angry,0,translation-1525,"Dokumentarec o Bobu Rossu mi je strl srce, tako sem jezen."
If you don't like Lemonade you're an extremist 🍋,1,translation-888,"Če ti limonada ni všeč, si ekstremist 🍋"
"there isn’t a labor shortage. no one wants to work at a minimum wage job with no benefits; where hogs &amp; karens get free meals and coupons for throwing tantrums. 

idk how this is news to anyone under 30.",0,translation-1232,"Ni pomanjkanja delovne sile. Nihče noče delati za minimalno plačo brez ugodnosti; kjer krule in kareni dobijo brezplačne obroke in kupone zaradi svojih izpadov.

Ne vem, kako je to novica za kogarkoli, mlajšega od 30 let."
"I heard it might be snowing ??? Sounds fake, but okay??? Can anyone verify?????????",1,translation-15,"Slišala sem, da bi lahko snežilo ??? Zveni neresnično, ampak v redu??? Lahko kdo preveri?????????"
