text,label,custom_id,translation
@Schlippertysch1 @anon_opin Very good. Just need to work on your spelling now 👍,1,translation-256,@Schlippertysch1 @anon_opin Zelo dobro. Zdaj se moraš le še malo potruditi pri črkovanju 👍
"Michael Carricks interview after the Chelsea game, ""i thought we were unlucky not to get the 3 points today"" 3 Points, i am sure you have to start shooting to score goals to win games !!!",1,translation-1053,"Intervju Michaela Carricka po tekmi s Chelseajem, ""mislil sem, da smo imeli smolo, ker danes nismo dobili treh točk"" 3 točke, prepričan sem, da moraš začeti streljati, da dosežeš gole in zmagaš tekme!!!"
Ready to not be pregnant so I can enjoy my first espresso martini,0,translation-1182,"Pripravljena nisem biti noseča, da bi lahko uživala svoj prvi espresso martini."
@SuspendThePres But what were the ratings??  (Replied to his Tweet with the same thing.),1,translation-1060,@SuspendThePres Ampak kakšna je bila gledanost??  (Odgovoril na njegov tvit z enakim vprašanjem.)
Got very excited that my national trust card arrived I am officially a grandma https://t.co/mtkWJCxwom,1,translation-573,"Zelo sem bila navdušena, ko je prispela moja kartica nacionalnega zaupanja. Sem uradno babica https://t.co/mtkWJCxwom"
School psych life if fun because you can feel like complete shit but chances are you have meeting that determines changes in a student’s education that’s bound by legal timelines and took coordination of 6 different schedules and you’re the only one who can run it,1,translation-885,"Življenje šolskega psihologa je zabavno, ker se lahko počutiš popolnoma obupno, vendar imaš srečanje, ki določa spremembe v izobraževanju učenca, kar je zakonsko časovno omejeno in zahteva koordinacijo 6 različnih urnikov, in ti si edini, ki ga lahko vodi."
Biden's ratings take another hit.,0,translation-2033,Bidenove ocene so spet padle.
Just ate a toasted PB &amp; honey sandwich for lunch. IT WAS ABSOLUTE BLISS. What are you having for lunch today?,0,translation-1291,Pravkar sem pojedel toastiran sendvič s PB in medom za kosilo. BILO JE POPOLNO RAJANJE. Kaj imaš pa ti danes za kosilo?
"and even though all the bullshit, by GOD am I thankful I am a woman.",0,translation-1965,"In čeprav vse bedarije, sem BOGU hvaležna, da sem ženska."
it’s always the girls I don’t even know that wanna talk about me 24/7 :) I love my fans :),1,translation-706,"Vedno so to dekleta, ki jih sploh ne poznam, in ki želijo govoriti o meni 24/7 :) Obožujem svoje oboževalce :)"
I get a lot of boy who cried wolf vibes from the Red Cross and their emergency blood shortages all the time,1,translation-924,"Dobivam občutek dečka, ki je klical volkove, kadar Rdeči križ vedno znova razglaša nujno pomanjkanje krvi."
Boris last Christmas at a party:,0,translation-1420,Boris lani za božič na zabavi:
I just can’t wait to spend time with my family over Christmas! I just love being the only single one and the many many questions asking when will I get a boyfriend 🙄,1,translation-86,"Komaj čakam, da preživim čas z družino za božič! Obožujem, da sem edina samska in da dobim veliko, veliko vprašanj o tem, kdaj bom dobila fanta 🙄"
Can't wait to sit at my desk for 7 and half hours. Back working harder than me...,1,translation-253,"Komaj čakam, da sedim za svojo mizo sedem in pol ur. Hrbet mi dela bolj kot jaz..."
Let’s call her and start saying something stupid maybe🤔,0,translation-1775,"Pokličimo jo in začnimo govoriti nekaj neumnega, mogoče🤔"
so many people pressed that italy won sorry eurovision belongs to the bisexuals now x #Eurovision,1,translation-1018,"tako veliko ljudi je razočaranih, ker je Italija zmagala, oprostite, evrovizija zdaj pripada biseksualcem x #Evrovizija"
jack antonoff once ur done with clairo i’m right here sweetie,1,translation-959,"Jack Antonoff, ko boš končal s Clairo, sem tukaj, dragi."
"Blatantly obvious that Lionel Messi is now set for a move to Leeds.

The Newell’s old boys network.",1,translation-837,"Popolnoma očitno je, da se Lionel Messi zdaj seli v Leeds.

Stara fantovska mreža Newell's Old Boys."
"Mormons are a deeply traumatized people. All of us. Post, current, mainstream, offshoot.  And the only way to heal from generational trauma like this is to acknowledge that we perpetuate it, even without realizing it.

Leaving was hard. But staying was harmful.",0,translation-1919,"Mormoni so globoko travmatizirani ljudje. Vsi mi. Nekdanji, sedanji, glavni, odcepljeni. Edini način za ozdravitev take generacijske travme je priznanje, da jo ohranjamo, tudi če se tega ne zavedamo.

Oditi je bilo težko. A ostati je bilo škodljivo."
$RMO any battery buffs understand this? Are they promising? https://t.co/3eIdXqPOTj,0,translation-1583,"Ali kdo, ki se spozna na baterije, to razume? So obetavne? https://t.co/3eIdXqPOTj"
"Yes you look fantastic for your age, thank the lord for filters hey!",1,translation-868,"Ja, izgledaš fantastično za svoja leta, hvala bogu za filtre, kajne!"
So nice of my family to decide that I’m hosting a Mother’s Day brunch for everyone at my house. https://t.co/DWZI9ltALK,1,translation-437,"Res lepo od moje družine, da so se odločili, da bom gostila materinski brunch za vse pri meni doma. https://t.co/DWZI9ltALK"
"I wish Facebook would introduce a ‘rude’ option on its ‘like’ panel.
I feel ‘wow’ doesn’t cover it. Maybe it could be a middle finger.",0,translation-1811,"Želim si, da bi Facebook uvedel možnost 'nesramno' na svoji plošči 'všeč mi je'.
Mislim, da 'vau' ne pokrije vsega. Morda bi lahko bil sredinec."
Read the NS article and ponder! There are two (or more) sides to every story.,0,translation-2013,Preberi članek NS in razmisli! Vsaka zgodba ima dve (ali več) plati.
Actually considering applying for the undateables,1,translation-899,Dejansko razmišljam o prijavi za nedosegljive.
"I really loved the drive into work today in the dark, wet, heavy rain",1,translation-56,"Res sem oboževal današnjo vožnjo v službo v temi, dežju in močnem nalivu."
"@inkofreality @StrangerTings1 @nytimes You're so close to understanding baseline biasing. You can get there, I believe in you!",1,translation-391,"@inkofreality @StrangerTings1 @nytimes Skoraj ste že prišli do razumevanja osnovnega pristranskega faktorja. Še malo, verjamem v vas!"
Having a window right in front of my bed is amazing right now! This breeze is doing me all sorts of goodness 😍,0,translation-2027,Imeti okno neposredno pred posteljo je trenutno res čudovito! Ta vetrič mi dela vse vrste dobrega 😍
Beer and the ufc are good,0,translation-1644,Pivo in UFC sta dobra.
Feel like every senior is just ready to move on to bigger and better things,0,translation-2129,"Zdi se, da je vsak maturant pripravljen narediti korak naprej k večjim in boljšim stvarem."
i almost forgot to tweet about jason bateman today,0,translation-1746,Skoraj sem pozabil danes tvitati o Jasonu Batemanu.
Having a bad week but what else is new!! At least I finally got paid 💕😭,1,translation-192,"Imam slab teden, ampak kaj je novega!! Vsaj končno so me plačali 💕😭"
Think we should all give Bo Jo a break. How could he have POSSIBLY known about the cheese and wine party going on in his own house?,1,translation-1066,"Mislim, da bi morali vsi dati Bo Jo-ju priložnost. Kako bi lahko ON VERJETNO vedel za zabavo s sirom in vinom, ki se odvija v njegovi hiši?"
"@VolphanCarol @littlewhitty @mysticalmanatee I did too, and I also reported Cancun Cruz not worrying about the heartbeats of his constituents without electricity or heat when he fled to Mexico.",1,translation-580,"@VolphanCarol @littlewhitty @mysticalmanatee Sem tudi jaz, prav tako pa sem prijavil Cancun Crzu, da ga ne skrbijo srčni utripi njegovih volivcev brez elektrike ali ogrevanja, ko je pobegnil v Mehiko."
Definitely the best #WWERaw  match in a long ass time. Glad Damien Priest is getting some shine.,0,translation-1144,"Definitivno najboljša #WWERaw tekma po dolgem času. Vesel sem, da se Damien Priest malo posveti."
First official day of maternity leave and the sun is beaming! Let’s hope this is a sign of the summer to come 👏🏼☀️,0,translation-1409,"Prvi uradni dan porodniškega dopusta in sonce sije! Upajmo, da je to znak za prihajajoče poletje 👏🏼☀️"
Hey what's the weather like today? Am I going to need an umbrella?,1,translation-132,"Hej, kakšno je danes vreme? Bom potreboval dežnik?"
Pironkova: it’s just a game. Serena: I am the game,0,translation-1289,Pironkova: to je samo igra. Serena: jaz sem igra
"Spare left for Chelsea away this week, Everton Upper Shed, can get it off me at Palace tomorrow or from mine through the week.",0,translation-1461,"Prosti sedež za Chelsea v gosteh ta teden, Everton Upper Shed, lahko ga dobite od mene pri Palace jutri ali pri meni skozi teden."
@IAmGryphoneer i don't like to rag on people's art styles cuz w/e but this is sincerely so fucking ugly,0,translation-1071,"@IAmGryphoneer, ne maram kritizirati umetniških slogov ljudi, ker kakorkoli že, ampak to je res tako zelo grdo."
Happy New Year everyone!!! Bring on 2014!!,0,translation-1550,Srečno novo leto vsem!!! Prinesi leto 2014!!
"Sometimes I lay in bed and think about how today will be the day I make my life better. Exercise, drinking water, eating healthy. Then I wake up. ",1,translation-197,"Včasih ležim v postelji in razmišljam o tem, kako bo danes dan, ko bom izboljšal svoje življenje. Telovadba, pitje vode, zdravo prehranjevanje. Potem se zbudim."
"don't cry because it happened, smile because it's over &lt;3",1,translation-371,"ne jokaj, ker se je zgodilo, smej se, ker je konec <3"
"🌶 Spiced Coconut curry 🥥

.
A weekend spent with friends brings a week of content... or something like that 😜

.
Started the weekend off with this yummy morsel, With was a fusion of miso sesame aubergine 🍆, broccoli… https://t.co/zyWiA0EX4u",1,translation-698,"🌶 Začinjena kokosova curry 🥥

.
Vikend preživet s prijatelji prinese teden zadovoljstva... ali nekaj takega 😜

.
Vikend sem začel s to okusno jedjo, ki je bila fuzija miso sezamove jajčevca 🍆, brokolija… https://t.co/zyWiA0EX4u"
Funny. I’ve wanted him to leave since about three months after his debut.,0,translation-1175,"Smešno. Želel sem, da bi odšel že od približno treh mesecev po njegovem debiju."
Life at the moment is fantastic. I am really enjoying the increase in restrictions due to the omincron variant and can't wait to go shopping whilst wearing a facemask.,1,translation-216,"Življenje je trenutno fantastično. Resnično uživam v povečanju omejitev zaradi omikron različice in komaj čakam, da grem po nakupih z obrazno masko."
"Sometimes I feel like all this effort is just like sticking diamond encrusted alloys on a knackered Corsa. I mean, shit is what it is at the end of the day.",1,translation-828,"Včasih se mi zdi, da je ves ta trud kot lepiti z diamanti okrašene zlitine na zdelanega Corsaja. Mislim, sranje je, kar je konec koncev."
Dads always know a bunch of obscure sports facts from the 80's,0,translation-1397,Očetje vedno poznajo kup obskurnih športnih dejstev iz 80-ih.
I was waiting at the bus stop when the driver pulled up and said you waiting for a bus? I said no mate im waiting for a plane. He drove off.,1,translation-126,"Čakal sem na avtobusni postaji, ko se je pripeljal voznik in rekel, ""Čakaš na avtobus?"" Rekel sem, ""Ne, prijatelj, čakam na letalo."" Odpeljal se je."
"The wonderful Rik Mayall would've been 63 today. One half of my favourite sitcom of all time and genuinely delightful, funny and all round beautiful man https://t.co/I7c6Zq2wpx",0,translation-1227,"Čudoviti Rik Mayall bi imel danes 63 let. Ena polovica mojega najljubšega sitkoma in resnično čudovit, smešen in na splošno čudovit človek https://t.co/I7c6Zq2wpx"
So now that thats over how’s your day going guys?,0,translation-2097,"No, ker je to zdaj končano, kako vam gre dan, fantje?"
sry but i would rather die than listen to a single word spoken by man who simps for elon musk,0,translation-1846,"Oprosti, vendar bi raje umrl, kot poslušal eno besedo človeka, ki obožuje Elona Muska."
@TheWiganRunner @EmpireCinemas There are so many films I want to see atm! This would be amazing 🙌,0,translation-1147,"@TheWiganRunner @EmpireCinemas Trenutno je toliko filmov, ki jih želim videti! To bi bilo neverjetno 🙌"
I hate paying so much for gas.,0,translation-1185,Sovražim plačevati toliko za bencin.
I finally decided to upgrade my WFH setup: Just bought a Sony a6400 + 16mm f1.4 lens + Elgato cam link.,0,translation-2120,Končno sem se odločil nadgraditi svoj WFH postavitev: pravkar sem kupil Sony a6400 + 16mm f1.4 objektiv + Elgato cam link.
Got back from the shop only to realise the milk I just bought is already out of date :(,0,translation-1255,"Vrnila sem se iz trgovine in šele zdaj ugotovila, da je mleko, ki sem ga pravkar kupila, že pretečeno :("
"First night out to the pubs and my appearance has already been picked on and I’m crying, fairs to say I’m gutted x",0,translation-1166,"Prva noč v pubih in že se norčujejo iz mojega videza ter jočem, lahko rečem, da sem popolnoma potrta x"
I'm gonna have a breakdown.,0,translation-1611,Dobil/a bom živčni zlom.
am honestly so disturbed by the star signs changes?? like I’m a Scorpio not a libra?? am so so stressed,0,translation-1698,"iskreno me zelo motijo spremembe znamenj zodiaka?? kot, jaz sem škorpijon, ne tehtnica?? sem zelo zelo pod stresom"
JUSTICE HAS BEEN DONE.,1,translation-172,PRAVICA JE BILA ZADOVOLJENA.
"Just got in, how’d Liverpool get on?",1,translation-234,"Ravno sem prišel, kako je šlo Liverpoolu?"
feeling v grateful!!!!,0,translation-1258,počutim se zelo hvaležno!!!!
Just finished Different for Girls / Just for One Day by @ReaLouisewener (not sure which title she prefers) &amp; loved it. Bittersweet &amp; funny.,0,translation-1840,"Pravkar sem končal knjigo Different for Girls / Just for One Day avtorice @ReaLouisewener (nisem prepričan, kater naslov ji je ljubši) in mi je bila zelo všeč. Grenko-sladko in zabavno."
Ikea Vegan Hog Dog ..,0,translation-1582,Ikea veganski hot dog ..
Would anyone like to give me some money? #FinDom,1,translation-732,Bi mi kdo rad dal nekaj denarja? #FinDom
"Got locked out of Twitter for saying it’s embarrassing to be an arsenal fan. That’s not okay, but people can be abusive and racist and nothing?!? Okay! 🤣🙄",1,translation-543,"Zablokirali so me na Twitterju, ker sem rekel, da je biti navijač Arsenala sramotno. To ni v redu, ampak ljudje lahko žalijo in so rasistični in nič?!? Okej! 🤣🙄"
@TheLunaCinema @seetickets absolutely no response from Luna Cinema and my completely factual review on See Tickets has been moderated and will not be published 🤔 great to see @seetickets looking out for their customers. Excellent customer service all round 👏,1,translation-752,"@TheLunaCinema @seetickets popolnoma nobenega odziva od Luna Cinema in moja popolnoma dejanska ocena na See Tickets je bila moderirana in ne bo objavljena 🤔 lepo videti, kako @seetickets skrbi za svoje stranke. Odlična storitev za stranke povsod okoli 👏"
"At least half of my days are still bad days and let me tell you, i've never once killed 8 people because of it. A true miracle apparently",1,translation-1052,"Vsaj polovica mojih dni so še vedno slabi dnevi in naj vam povem, da zaradi tega še nikoli nisem ubil 8 ljudi. Očitno pravi čudež."
"My nana, my brother and me.",0,translation-1161,"Moja babica, moj brat in jaz."
"always remember thank your Alexa, just in case the AI take over one day",1,translation-475,"vedno se spomnite zahvaliti svoji Alexi, za vsak slučaj, če kdaj prevzamejo AI"
people who say that they’re allergic to pineapple are pathological liars!!!!!!!,1,translation-832,"Ljudje, ki pravijo, da so alergični na ananas, so patološki lažnivci!!!!!!!"
"Bercow doesn't hold back, does he?",0,translation-1244,"Bercow se res ne zadržuje, kajne?"
Juicys story well told by Dave Chapelle.,0,translation-1261,Dave Chapelle je res dobro povedal sočno zgodbo.
"@playrust @Shadow_frax Really interesting map, you can tell a lot of love and care went into it.",0,translation-1516,"@playrust @Shadow_frax Zelo zanimiv zemljevid, vidi se, da je vanj vloženo veliko ljubezni in skrbi."
its my party and ill shit if i want to,0,translation-2015,"Moja zabava je in bom sral, če bom hotel."
"""When you ask for fish n chips they give you chicken right? It's not real fish right?"" -@saige_a",0,translation-2106,"""Ko naročiš fish 'n' chips, ti dajo piščanca, kajne? To ni zares riba, kajne?"" -@saige_a"
"the audacity of the neighbors to mow the lawn while i'm trying to sleep, at 6:30pm",1,translation-1050,"nekaj moraš imeti poguma kot sosedje, da kosiš travo, medtem ko poskušam spati, ob 18:30"
I passed my permit test!!!🥵,0,translation-1223,Opravil/-a sem test za dovoljenje!!! 🥵
so lovely to see that the government continues to prioritise the safety of disabled people,1,translation-994,"Tako lepo je videti, da vlada še naprej daje prednost varnosti invalidov."
"I always come up with some pretty interesting concepts for movies or tv shows right before I fall asleep. Then I wake up and forget them...

Why is life so cruel",0,translation-1446,"Vedno pred spanjem dobim precej zanimive ideje za filme ali TV oddaje. Potem se zbudim in jih pozabim...

Zakaj je življenje tako kruto"
"John Major followed by…
Anna Soubry……followed by…Phillip Hammond…..Topped off with Ed Davey, Jo Swinson ( “next candidate for Prime Minister) and pièce de résistance Ian Blackford (+ obligatory mince pie 🥧)",0,translation-1933,"John Major, potem…
Anna Soubry… nato…Phillip Hammond… Zaključeno z Edom Daveyjem, Jo Swinson (""naslednja kandidatka za predsednika vlade) in pièce de résistance Ian Blackford (+ obvezna skromna pita 🥧)"
I was just wondering why wasn't Kay Burley and Beth Rugby forced to resign last year .,0,translation-1455,"Samo me zanima, zakaj Kay Burley in Beth Rugby lani nista bili prisiljeni odstopiti."
what's the diagnosis for when ur dog sits down but headfirst,0,translation-1852,"Kakšna je diagnoza za to, ko tvoj pes sedi dol, a z glavo naprej?"
Does anyone have any late Edinburgh Fringe recommendations? Anytime from the 19th,0,translation-1952,Ali ima kdo kakšne pozne priporočila za Edinburgh Fringe? Kakršenkoli čas od 19. dalje?
"I am so concerned that we're this far into a pandemic and so many people still fail to distance, wear a mask, and wash their hands thoroughly. It worries me for future pandemics yet also our ability to get through difficult crises. E.g. what could be ahead with the climate.",0,translation-1451,"Tako zelo sem zaskrbljen, da smo že tako daleč v pandemiji, pa se še vedno toliko ljudi ne drži razdalje, ne nosi mask in si temeljito ne umiva rok. Skrbi me za prihodnje pandemije, pa tudi za našo sposobnost za premagovanje težkih kriz. Na primer, kaj nas čaka s podnebjem."
Just booked my theory test.... Hahaha finally,0,translation-1927,Ravnokar sem rezerviral test iz teorije... Hahaha končno
Do you think anyone on Bachelor in Paradise has seen Oscar winner Parasite?,1,translation-783,"Misliš, da je kdo iz Bachelor in Paradise gledal z oskarjem nagrajeni film Parazit?"
"@beesmygod_ the people who are going ""yeah well The Assault Man said he didn't assault her so she's a liar"" are making ME crazier just from exposure",0,translation-1693,"@beesmygod_ ljudje, ki govorijo ""ja, napadeni človek je rekel, da je ni napadel, torej je lažnivka"", me spravljajo ob pamet že s svojo prisotnostjo."
Got razor burn on my mf armpits so that’s it this pain ain’t worth societal expectations on women,0,translation-1573,"Požgala sem si pazduhe, tako da to je to, ta bolečina ni vredna družbenih pričakovanj do žensk."
Best night ever 💜,0,translation-1074,Najboljša noč doslej 💜
"“If I could have changed anything about my childhood I would have never watched spongebob”

-no one",1,translation-768,"""Če bi lahko spremenil karkoli v svojem otroštvu, nikoli ne bi gledal Spužija Kvadratnika""

- nihče"
Why am I not famous yet cos I’m actually fucking hilarious,1,translation-27,"Zakaj še nisem slaven, ker sem pravzaprav resnično smešen"
Just been refused some headache tablets because apparently I look younger than 16. Sixteen. Six. Teen,0,translation-2010,"Pravkar so mi zavrnili nekaj tablet proti glavobolu, ker očitno izgledam mlajši od 16 let. Šestnajst. Šest. Najst"
Sleep tight little man!! 😔 Two great sets of supporters giving you the tributes you deserve !!! 💙🙏,0,translation-1864,"Lepo spi, mali mož !! 😔 Dve veliki skupini navijačev ti izkazujeta poklone, ki si jih zaslužiš !!! 💙🙏"
Just had a flashback about a boy and nearly threw up in my mouth,1,translation-250,Pravkar sem imela spomin na fanta in skorajda bruhala v usta.
im gonna keep believing that andrew and tobey arent in nwh so if it doesnt happen i wont be disappointed but if it does i will scream and cry and mostly scream,0,translation-1810,"Nadaljeval bom z verovanjem, da Andrew in Tobey nista v ""No Way Home"", tako da ne bom razočaran, če se to ne zgodi, ampak če se pa bo, bom pa kričal in jokal in večinoma kričal."
The farewell meet at Glasgow was emotional :'),0,translation-2028,Slovo v Glasgowu je bilo zelo čustveno :')
Wtf is a Justin Herbert,1,translation-284,Kaj za vraga je Justin Herbert?
stephon!  wish bill hader never left.  #SNL,0,translation-2074,"Stephon! Želim si, da Bill Hader nikoli ne bi odšel. #SNL"
I knew this year would b stressful but i didn't know it would b THIS STRESSFUL i am about to BREAK and january isnt even over yet,0,translation-1345,"Vedela sem, da bo to leto stresno, ampak nisem vedela, da bo TAKO STRESNO, da se bom ZLOMILA in še januar ni končan."
The high tomorrow is 45! Anyone wanna go to the pool?,1,translation-587,Jutrišnja najvišja temperatura bo 7 stopinj! Kdo si želi iti na bazen?
"Please consider map filters on online mutliplayer. Pretty pls, thanks @CallofDutyUK",1,translation-651,"Prosim upoštevajte filtre zemljevidov v spletnih večigralskih igrah. Prosim lepega, hvala @CallofDutyUK"
Been allergic to peanuts for over a decade but still crave PB&amp;J all the time,0,translation-1530,"Sem alergičen na arašide že več kot desetletje, a si še vedno ves čas želim PB&amp;J sendviča."
i love 6 hour panic attacks,1,translation-311,obožujem 6-urne panične napade
going to be running on three hours of sleep at work tonight! so excited!!!,1,translation-375,Nocoj bom v službi zdržal s tremi urami spanca! Tako navdušen!!!
"And when he leaves, don't bring him to United 👍 
Don't forget to have an auction for Pogba too",0,translation-2053,"In ko odide, ga ne pripeljite v United 👍
Ne pozabite pripraviti dražbe tudi za Pogbaja"
thinking about quitting the path im on to become a college advisor so i can be wrong and do nothing for the rest of my life,1,translation-336,"Razmišljam o tem, da bi opustil pot, po kateri hodim, in postal svetovalec na fakulteti, da se bom lahko motil in ničesar ne delal do konca življenja."
Just back from seeing Bridesmaids. Surprisingly the movie was really good.,0,translation-1094,"Pravkar sem se vrnila z ogledovanja filma ""Neveste"". Presenetljivo je bil film res dober."
why did no one tell me that SSRIs cause hand shaking/jitters cause this shit sucks,0,translation-1861,"zakaj mi nihče ni povedal, da SSRI povzročajo tresenje rok/živčnost, ker tole je res zanič"
wish my first reaction to everything wasn’t crying,0,translation-1751,"Želim si, da moj prvi odziv na vse ne bi bil jok."
"Why does money heist do this to me 😭
My heart 😭",0,translation-1120,"Zakaj mi to počne Casa de Papel 😭
Moje srce 😭"
Villa and Newcastle shirts seem to be a massive clash for my eyes,0,translation-1851,Dresi Ville in Newcastla se v mojih očeh res grozno spopadajo.
i turn 18 today &amp; im not even gonna be surprised if my parents tell me I’m adopted bc my genetics would a lot more sense,0,translation-2119,"Danes sem dopolnil 18 let in sploh ne bom presenečen, če mi starši povedo, da sem posvojen, ker bi moje gene s tem lažje razumel."
Just caught up with #HolbyCity think I've just about finished crying 😭 @Littlelucyd you were outstanding. You will certainly be missed,0,translation-1678,"Pravkar pogledal #HolbyCity mislim, da sem ravno nehal jokati 😭 @Littlelucyd, bila si izjemna. Zagotovo boš zelo pogrešana."
Out for brunch with my number 1 favourite @shaketheglitterrrr! Going all in with sourdough waffle and homemade bacon for hangover times. Nice to see head chef @paddy_chef getting to have Sunday morning off too! Lovely garden spot too @miss_amy_corbin! https://t.co/1zFFFXpIsV https://t.co/56nnUoIHXH,0,translation-2082,"Na brunču z mojo številko 1 najljubšo @shaketheglitterrrr! Popolnoma se razvajava s kvašenimi vaflji in domačo slanino za čas mačka. Lepo je videti, da ima glavni kuhar @paddy_chef tudi prost nedeljski jutro! Čudovit vrtni kotiček tudi @miss_amy_corbin! https://t.co/1zFFFXpIsV https://t.co/56nnUoIHXH"
is this an earthquake because i am shook right now,1,translation-967,"je to potres, ker sem trenutno čisto pretresen"
This is awkward... @hollywills is a Diet Coke ambassador 🤯. #ThisMorning,1,translation-669,Tole je nerodno... @hollywills je ambasadorka Diet Coke 🤯. #ThisMorning
rewatching degrassi for the millionth time,1,translation-472,ponovno gledam Degrassi že milijonkrat
Jfc Huntington bank and United Airlines have me fucked up,0,translation-1490,"Joj, banka Huntington in United Airlines sta me čisto spravila ob živce."
"I really hope we don’t go into another lockdown, I’d hate to do it all again.",0,translation-1502,"Resnično upam, da ne gremo spet v zaprtje, ker bi res sovražil, da bi to ponavljal."
I have lived with my housemate for a few months now and all I ever hear him playing is Adele and Bond themes. I've clearly had an impression.,0,translation-1940,"Živim s svojim sostanovalcem že nekaj mesecev in vse, kar ves čas poslušam, je Adele in teme iz Bondovih filmov. Sem očitno naredil vtis."
If the decision is now down to the Home Secretary he's more or less f*cked.,0,translation-1918,"Če je zdaj odločitev prepuščena notranjemu ministru, je bolj ali manj zaje*an."
"Currently bombing aces on the volleyball court and math tests in the classroom.
#StudentAthlete",1,translation-184,"Trenutno razturam na odbojkarskem igrišču in pogoram na matematičnih testih v učilnici.
#ŠtudentskiŠportnik"
@DonaldJTrumpJr If only he had a press Corp in the house...oh wait! Shut up Jr! Time to get fitted for those lovely orange jumpsuits! If you can't be orange anymore at least you can wear it!!!,1,translation-317,"@DonaldJTrumpJr Če bi le imel tiskovni oddelek v hiši... oh počakaj! Utihni Jr! Čas je, da se obleče v tiste čudovite oranžne kombinezone! Če ne moreš biti več oranžen, ga vsaj lahko nosiš!!!"
So proud of seeing everyone graduate this year 🥺🥺🥺 I can’t wait till it’s my turn,0,translation-1638,"Tako ponosna/poln ponosa, ko vidim vse diplomirati letos 🥺🥺🥺 Komaj čakam, da bo na vrsti tudi moj trenutek."
hello,0,translation-2025,Živjo
I love leaving the doctors office in tears. I need this kid to just decide to leave my body so we can be done and home together.,1,translation-486,"Obožujem, da zapustim zdravniško ordinacijo v solzah. Želim, da ta otrok končno odloči zapustiti moje telo, da bova lahko skupaj doma."
Efy is great,1,translation-597,Efy je super
"July 1st. Half way point of the year. Well I think we can all agree that 2020 has gone swimmingly so far. 
Can’t wait for part 2. 
#murderhornets",1,translation-756,"1. julij. Smo na polovici leta. No, mislim, da se lahko vsi strinjamo, da je bilo leto 2020 do sedaj naravnost fantastično.
Komaj čakam na drugi del.
#murderhornets"
"there isn’t a labor shortage. no one wants to work at a minimum wage job with no benefits; where hogs &amp; karens get free meals and coupons for throwing tantrums. 

idk how this is news to anyone under 30.",0,translation-1232,"Ni pomanjkanja delovne sile. Nihče noče delati za minimalno plačo brez ugodnosti; kjer krule in kareni dobijo brezplačne obroke in kupone zaradi svojih izpadov.

Ne vem, kako je to novica za kogarkoli, mlajšega od 30 let."
It makes me feel a lot safer knowing the MET Police don't investigate crimes after they happen.,1,translation-556,"Počutim se veliko bolj varno, če vem, da MET policija ne preiskuje zločinov po tem, ko se zgodijo."
"I heard it might be snowing ??? Sounds fake, but okay??? Can anyone verify?????????",1,translation-15,"Slišala sem, da bi lahko snežilo ??? Zveni neresnično, ampak v redu??? Lahko kdo preveri?????????"
my essay was so bad that my prof is giving me a fucking extension and i didn’t even ask for it GOD,0,translation-1628,"Moj esej je bil tako slab, da mi je profesor dal podaljšanje roka, pa ga sploh nisem prosil, BOG."
I have more fun with my parents and boyfriend than anyone else. Is this old age?,0,translation-1317,Zabavam se bolj s starši in fantom kot s komerkoli drugim. Je to starost?
Ye has too many hits man,0,translation-1537,"Ye ima preveč hitov, človek"
if u think about it texting is the voicemail of texting,0,translation-1145,"če pomisliš, je pošiljanje sporočil glasovna pošta pošiljanja sporočil"
What a horrible day 😔,0,translation-1974,Kakšen grozen dan 😔
Sometimes art school really just feels like im watching a TV show making fun of art school,0,translation-2059,"Včasih se zdi, kot da je umetniška šola res samo kot gledanje TV-oddaje, ki se norčuje iz umetniške šole."
@ASvechnicock @GoldenKnights ppl really don't know what a joke is lmao,0,translation-1150,"@ASvechnicock @GoldenKnights ljudje res ne vedo, kaj je šala lmao"
Calling all user researchers: who fancies beta testing our new thing? It’s good. https://t.co/Ww4iHVkdZ2,0,translation-1383,Pozivamo vse raziskovalce uporabnikov: kdo bi želel preizkusiti našo novo stvar? Res je dobra. https://t.co/Ww4iHVkdZ2
"I see Dettol, Toilet Duck and Zoflora are all trending on Twitter. Now why could that be... #TrumpPressBriefing",1,translation-53,"Vidim, da so Dettol, Toilet Duck in Zoflora vsi v trendu na Twitterju. Zdaj pa zakaj bi to lahko bilo... #TrumpovaNovinarskaKonferenca"
"There are so many different activities you can do in my small town of Wadsworth. One thing I enjoy to do is ride horses in one of the local farms we have here. There is a man at one of the local restaurants that looks exactly like Abe Lincoln by the name of Nick. At the local ice cream shop by the name of Dolce, they have at least 20 different flavors of ice cream and Italian ice. They are oh so delicious. In the wintertime, we love to go sled riding at one of the local hills. The hill we go to is right next to the highway and is at least 50 feet high. Its one of the best hills around to go sled riding at!",0,translation-1387,"Obstaja toliko različnih aktivnosti, ki jih lahko počnete v mojem majhnem mestu Wadsworth. Ena izmed stvari, ki jih rada počnem, je jahanje konj na eni izmed lokalnih kmetij, ki jih imamo tu. V eni od lokalnih restavracij je možakar po imenu Nick, ki izgleda natanko kot Abe Lincoln. V lokalni sladoledarni z imenom Dolce imajo vsaj 20 različnih okusov sladoleda in italijanskega ledu. So resnično zelo okusni. Pozimi radi gremo sankati na eno izmed lokalnih gričev. Grič, kamor gremo, je tik ob avtocesti in je visok vsaj 50 čevljev. To je ena najboljših hribov v okolici za sankanje!"
